id,Total reactions,Comments,Sharing,Positive Reactions,Neutral Reactions,Negative Reactions
10155496194664816,0,1,0,0,0,1
10155498402754816,0,0,0,0,0,0
10156041809264816,1,1,1,1,1,0
10157542000164816,0,0,0,0,0,0
10157358585189816,0,0,0,0,0,0
10156300037474816,0,1,0,0,1,0
10155820341934816,0,0,0,0,0,0
10154470891704816,1,0,0,1,0,0
10156860310204816,0,0,0,0,0,0
10157538460449816,0,0,0,0,0,0
10155937859749816,0,0,0,0,0,0
10155226312304816,0,0,0,0,0,0
10154476875334816,0,0,0,0,0,0
10155510772559816,1,1,1,1,0,1
10155010517624816,0,0,0,0,0,0
10154870236109816,0,0,0,0,0,0
10154812744264816,0,0,0,0,0,0
10154491400424816,0,0,0,0,0,0
10154653819759816,0,0,0,0,0,0
10157842323774816,0,1,0,0,0,1
10155840620424816,0,1,0,0,0,0
10155306722094816,1,1,1,1,0,0
10156346761234816,0,0,0,0,0,0
10156811841669816,0,0,0,0,0,0
10156330574494816,0,0,0,0,0,0
10156236181704816,1,0,0,0,1,0
10156155901749816,0,0,0,0,1,0
10155861147999816,1,1,0,1,1,1
10156284427714816,0,0,0,0,0,0
10157917978839816,0,0,0,0,0,0
10155011061934816,0,0,0,0,0,0
10157996099244816,1,0,0,1,0,0
10154782642244816,0,0,0,0,0,0
10157516063804816,0,0,0,0,0,0
10156219332844816,0,0,0,0,0,0
10157777312669816,0,0,0,0,0,0
10157525203634816,0,0,0,0,0,0
10157984088709816,0,0,0,0,0,0
10156255356024816,0,1,0,0,0,0
10156909497544816,0,0,0,0,0,0
10156518317019816,0,0,0,0,0,0
10155239013124816,0,0,0,0,0,0
10156200351894816,0,0,0,0,0,0
10155596187944816,1,0,1,1,0,0
10156193526729816,0,0,0,0,0,0
10154999679364816,0,0,0,0,0,0
10154833604589816,0,0,0,0,0,0
10154585054329816,1,0,1,1,0,0
10156474094494816,0,1,0,0,0,0
10157563358189816,0,0,0,0,0,0
10156131153359816,0,0,0,0,0,0
10155568610404816,0,0,0,0,0,0
10154841305174816,1,1,1,1,1,0
10155854302114816,0,0,0,0,0,0
10155817155329816,0,0,0,0,0,0
10154904414559816,0,0,0,0,0,0
10157341515489816,0,0,0,0,0,0
10154888678159816,1,1,1,1,1,1
10156102295394816,0,0,0,0,0,0
10155712281859816,0,0,0,0,0,0
10157980120254816,1,1,1,1,1,1
10154473396514816,0,1,0,0,0,0
10154726228434816,1,1,1,1,0,1
10157583338454816,0,0,0,0,0,0
10154602386014816,0,0,0,0,0,0
10154773452494816,0,0,0,0,0,0
10157340639704816,0,0,0,0,0,0
10155351951319816,1,0,0,1,0,0
10157165520624816,0,1,0,0,0,0
10155545316879816,0,0,0,0,0,0
10154534454159816,1,1,1,1,0,0
10157487279589816,0,0,0,0,0,1
10155230839734816,0,0,0,0,0,0
10155741746424816,0,0,0,0,0,0
10157408615674816,0,0,0,0,0,0
10154936712114816,0,0,0,0,0,0
10156165954154816,0,0,0,0,0,0
10156473722884816,1,1,0,1,1,1
10155706465154816,0,0,0,0,0,0
10155184279244816,0,0,0,0,0,0
10155821142194816,1,0,0,1,0,0
10156105550714816,0,0,0,0,0,0
10156162857364816,0,0,0,0,0,0
10155793325804816,0,1,0,0,0,1
10156231874994816,0,0,0,0,0,0
10156546150729816,1,1,1,1,1,0
10156588032904816,0,0,0,0,0,0
10157701128874816,0,1,0,0,1,0
10156201449814816,1,1,0,0,0,1
10154864515859816,0,0,0,0,0,0
10155841813499816,0,0,0,0,0,0
10156068965764816,0,1,0,0,0,0
10156018492224816,0,0,0,0,0,0
10155545081454816,0,0,0,0,0,0
10156307018169816,0,0,0,0,0,0
10154697877984816,0,0,0,0,0,0
10156822267894816,0,0,0,0,0,0
980686492061570,0,0,0,0,0,0
813574092106145,0,0,0,0,0,0
822438981219656,0,0,0,0,0,0
824636737666547,0,0,0,0,0,0
926135747516645,0,0,0,0,0,0
864408260356061,0,0,0,0,0,0
1211984288931788,0,0,0,0,0,0
767587086704846,0,0,0,0,0,0
1195527687244115,0,0,0,0,0,0
1356915771105305,0,0,0,0,0,0
813859035410984,0,0,0,0,0,0
1226637000799850,0,0,0,0,0,0
783932641736957,0,0,0,0,0,0
1324483251015224,0,0,0,0,0,0
815456158584605,1,0,0,1,0,0
983974281732791,0,0,0,0,0,0
947721128691440,1,0,0,1,0,0
743706792426209,1,0,0,1,0,0
867746830022204,0,0,0,0,0,0
914051935391693,0,0,0,0,0,0
1195529937243890,0,0,0,0,0,0
807435669386654,0,0,0,0,0,0
1101249540005264,0,0,0,0,0,0
955747047888848,0,0,0,0,0,0
932251663571720,0,0,0,0,0,0
1031875036942715,0,0,0,0,0,0
815522328577988,0,0,0,0,0,0
881772108619676,0,0,0,0,0,0
737651579698397,0,0,0,0,0,0
1010671129063106,0,0,0,0,0,0
1171056136357937,0,0,0,0,0,0
1149857088477842,0,0,0,0,0,0
923313457798874,0,0,0,0,0,0
835088583288029,0,0,0,0,0,0
896767460453474,0,0,0,0,0,0
926706504126236,0,0,0,0,0,0
169786586826007,0,0,0,0,0,0
1249851265145090,0,0,0,0,0,0
1003527586444127,0,0,0,0,0,0
870499956413558,0,0,0,0,0,0
1228996093897274,0,0,0,0,0,0
893571184106435,0,0,0,0,0,0
923319801131573,0,0,0,0,0,0
815521921911362,0,0,0,0,0,0
714355998694622,1,0,0,1,0,0
781922665271288,0,0,0,0,0,0
930580120405541,0,0,0,0,0,0
734914163305472,0,0,0,0,0,0
1237405126389704,0,0,0,0,0,0
920688964727990,0,0,0,0,0,0
1223644461099104,0,0,0,0,0,0
770315916431963,0,0,0,0,0,0
795531587243729,0,0,0,0,0,0
869394623190758,0,0,0,0,0,0
1263181643812052,0,0,0,0,0,0
756649381131950,0,0,0,0,0,0
846205255509695,0,0,0,0,0,0
1031312853665600,0,0,0,0,0,0
877238632406357,0,0,0,0,0,0
1062968323833386,0,0,0,0,0,0
756092354520986,0,0,0,0,0,0
1088430514620500,1,0,0,1,0,0
976767359120150,0,0,0,0,0,0
856313757832178,1,0,0,1,0,0
1034566790006873,0,0,0,0,0,0
1035119013284984,0,0,0,0,0,0
788782451251976,0,0,0,0,0,0
986516031478616,0,0,0,0,0,0
1130631363733748,0,0,0,0,0,0
955446607918892,0,0,0,0,0,0
930040967126123,0,0,0,0,0,0
1275961945867355,0,0,0,0,0,0
1034563166673902,0,0,0,0,0,0
891723077624579,0,0,0,0,0,0
693484637448425,0,0,0,0,0,0
825231964273691,0,0,0,0,0,0
1076738892456329,0,0,0,0,0,0
1238747539588796,0,0,0,0,0,0
1012291275567758,0,0,0,0,0,0
1042824465847772,1,0,0,1,0,0
1214710438659173,0,0,0,0,0,0
980767425386810,0,0,0,0,0,0
810689565727931,0,0,0,0,0,0
705667956230093,0,0,0,0,0,0
931795446950675,0,0,0,0,0,0
841515922645295,0,0,0,0,0,0
1009477095849176,0,0,0,0,0,0
887582358038651,0,0,0,0,0,0
1123924351071116,0,0,0,0,0,0
793800960750125,0,0,0,0,0,0
799903460139875,0,0,0,0,0,0
869897619807125,0,0,0,0,0,0
1044574052339480,1,0,1,1,1,0
1211269582336592,0,0,0,0,0,0
756088271188061,0,0,0,0,0,0
1009070389223180,0,0,0,0,0,0
1130642633732621,0,0,0,0,0,0
857754641021423,0,0,0,0,0,0
1000353870094832,0,0,0,0,0,0
947719868691566,0,0,0,0,0,0
1177956659001218,0,0,0,0,0,0
926707920792761,0,0,0,0,0,0
955438831253003,0,0,0,0,0,0
825691307561090,0,0,0,0,0,0
916281601835393,0,0,0,0,0,0
781800178616870,0,0,0,0,0,0
1355358564594359,0,0,0,0,0,0
853806388082915,0,0,0,0,0,0
855566384573582,1,0,0,1,0,0
788779821252239,0,0,0,0,0,0
1233657583431125,0,0,0,0,0,0
1184282578368626,0,0,0,0,0,0
1208547899275427,0,0,0,1,0,0
810689719061249,0,0,0,0,0,0
896421823821371,0,0,0,0,0,0
1011874392276113,0,0,0,0,0,0
779230095540545,0,0,0,0,0,0
1010018902461662,0,0,0,0,0,0
1377489392381276,0,0,0,0,0,0
896762247120662,0,0,0,0,0,0
947723912024495,0,0,0,0,0,0
862244970572390,0,0,0,0,0,0
1011880115608874,0,0,0,0,0,0
1183693365094214,0,0,0,0,0,0
1149841201812764,0,0,0,0,0,0
982547468542139,1,0,0,1,0,0
800651073398447,0,0,0,0,0,0
978612468935639,0,0,0,0,0,0
952024441594442,1,0,0,1,0,0
882232648573622,1,0,0,1,0,0
805239212939633,0,0,0,0,0,0
1225743514222532,0,0,0,0,0,0
720216138108608,0,0,0,0,0,0
891666627630224,0,0,0,0,0,0
856667077796846,0,0,0,0,0,0
828114940652060,0,0,0,0,0,0
810987972364757,0,0,0,0,0,0
817185005078387,1,0,0,1,0,0
788777957919092,0,0,0,0,0,0
671447339652155,1,0,0,1,0,0
1185721851558032,0,0,0,0,0,0
756083671188521,1,0,0,1,0,0
1130632860400265,0,0,0,0,0,0
874631009333786,0,0,0,0,0,0
766005276863027,1,0,0,1,0,0
1130646330398918,0,0,0,0,0,0
1063018517161700,0,0,0,0,0,0
955475144582705,0,0,0,0,0,0
893011144162439,0,0,0,0,0,0
764444623685759,0,0,0,0,0,0
871125713017649,0,0,0,0,0,0
976853632444856,0,0,0,0,0,0
919426314854255,0,0,0,0,0,0
1130641120399439,0,0,0,0,0,0
896751270455093,0,0,0,0,0,0
817199628410258,0,0,0,0,0,0
787739811356240,0,0,0,0,0,0
1005137649616454,0,0,0,0,0,0
1110929162370635,0,0,0,0,0,0
797056533757901,0,0,0,0,0,0
819263664870521,0,0,0,0,0,0
1086899581440260,0,0,0,0,0,0
795604207236467,0,0,0,0,0,0
798960893567465,1,1,0,1,0,0
1204424363021114,0,0,0,0,0,0
927978963998990,0,0,0,0,0,0
806059926190895,0,0,0,0,0,0
1314935101970039,0,0,0,0,0,0
923763474420539,0,0,0,0,0,0
1019326631530889,0,0,0,0,0,0
767687750028113,0,0,0,0,0,0
905909016205985,0,0,0,0,0,0
831418546988366,0,0,0,0,0,0
1020536384743247,0,0,0,0,0,0
916282155168671,0,0,0,0,0,0
774844499312438,0,0,0,0,0,0
710559759074246,1,0,0,1,0,0
923756747754545,0,0,0,0,0,0
1086910478105837,0,0,0,0,0,0
931206320342921,0,0,0,0,0,0
744145302382358,0,0,0,1,0,0
808908929239328,0,0,0,0,0,0
1120137281449823,0,0,0,0,0,0
816768075120080,0,0,0,0,0,0
930579547072265,0,0,0,0,0,0
723415624455326,0,0,0,0,0,0
1033836466746572,0,0,0,0,0,0
878438032286417,0,0,0,0,0,0
768786613251560,0,0,0,0,0,0
762762300520658,0,0,0,0,0,0
824230971040457,0,0,0,0,0,0
1238744212922462,0,0,0,0,0,0
923156467814573,0,0,0,0,0,0
1357654587698090,0,0,0,0,0,0
745041778959377,0,0,0,0,0,0
947811885349031,0,0,0,0,0,0
749983498465205,0,0,0,0,0,0
835645609898993,0,0,0,0,0,0
806455559484665,0,0,0,0,0,0
1012292645567621,0,0,0,0,0,0
867746590022228,1,0,0,1,0,0
127405081222092,0,0,0,0,0,0
668362529960636,0,0,0,0,0,0
774141609382727,0,0,0,0,0,0
756092551187633,0,0,0,0,0,0
817807201682834,0,0,0,0,0,0
888920171238203,0,0,0,0,0,0
918625868267633,0,0,0,0,0,0
687821851348037,0,0,0,0,0,0
677876642342558,0,0,0,0,0,0
1111442222319329,0,0,0,0,0,0
1047757962021089,1,0,0,1,0,0
996054570524762,0,0,0,0,0,0
991763124287240,0,0,0,1,0,0
1101168816680003,0,0,0,0,0,0
684898231640399,0,0,0,0,0,0
815522991911255,0,0,0,0,0,0
1060626924067526,0,0,0,0,0,0
1045614212235464,0,0,0,0,0,0
875956132534607,0,0,0,0,0,0
827511760712378,0,0,0,0,0,0
773782489418639,1,0,0,1,0,0
892161640914056,0,0,0,0,0,0
829332837196937,0,0,0,0,0,0
764660983664123,0,0,0,0,0,0
834618816668339,0,0,0,0,0,0
246714072750085,0,0,0,0,0,0
791343510995870,0,0,0,0,0,0
877792959017591,1,0,0,1,0,0
895766863886867,0,0,0,0,0,0
1005137319616487,1,0,0,1,0,0
871662142964006,0,0,0,0,0,0
1286843024779247,0,0,0,0,0,0
794759300654291,0,0,0,0,0,0
1130594200404131,0,0,0,0,0,0
808032119327009,0,0,0,0,0,0
923307284466158,0,0,0,0,0,0
803848416412046,0,0,0,0,0,0
785331328263755,0,0,0,0,0,0
1053835261413359,0,0,0,0,0,0
821925201271034,0,0,0,0,0,0
1069939389802946,0,0,0,0,0,0
1045778548885697,0,0,0,0,0,0
790752994388255,0,0,0,0,0,0
749192108544344,0,0,0,0,0,0
798449796951908,0,0,0,0,0,0
729670790496476,1,0,0,1,0,0
957539911042895,0,0,0,0,0,0
947666392030247,0,0,0,0,0,0
871386852991535,0,0,0,0,0,0
957104517753101,0,0,0,0,0,0
734423243354564,0,0,0,0,0,0
798147403648814,0,0,0,0,0,0
1184717131658504,0,0,0,0,0,0
865511946912359,0,0,0,0,0,0
792246887572199,0,0,0,0,0,0
666769950119894,0,0,0,0,0,0
1016574471806105,0,0,0,0,0,0
935760363220850,0,0,0,0,0,0
784906381639583,0,0,0,0,0,0
982581868538699,0,0,0,0,0,0
760175130779375,0,0,0,1,0,0
1225689120894638,0,0,0,0,0,0
1060505244079694,0,0,0,0,0,0
1249921361804747,0,0,0,0,0,0
923876407742579,0,0,0,0,0,0
1326534607476755,0,0,0,0,0,0
1030203640443188,0,0,0,0,0,0
772920199504868,0,0,0,0,0,0
1007040812759471,0,0,0,0,0,0
772788426184712,0,0,0,0,0,0
1224009117729305,0,0,0,1,0,0
1130645043732380,0,0,0,0,0,0
813445658785655,0,0,0,0,0,0
776573912472830,0,0,0,0,0,0
758741650922723,0,0,0,0,0,0
1000865056710380,0,0,0,0,0,0
1230012840462266,0,0,0,0,0,0
1310506922412857,0,0,0,0,0,0
1130630343733850,0,0,0,0,0,0
795074550622766,1,0,0,1,0,0
691118781018344,0,0,0,0,0,0
923752087755011,0,0,0,0,0,0
829954190468135,0,0,0,0,0,0
818407771622777,0,0,0,0,0,0
809390385857849,0,0,0,0,0,0
1040855492711336,0,0,0,0,0,0
992121214251431,0,0,0,0,0,0
1017627755034110,0,0,0,0,0,0
1036427756487443,0,0,0,0,0,0
758739950922893,0,0,0,0,0,0
703262726470616,1,0,0,1,0,0
746172648846290,0,0,0,0,0,0
1035865976543621,0,0,0,0,0,0
875286875934866,0,0,0,0,0,0
873469016116652,0,0,0,0,0,0
903235039806716,0,0,0,0,0,0
1063009033829315,0,0,0,0,0,0
784377525025802,0,0,0,0,0,0
799367466860141,0,0,0,0,0,0
754163091380579,0,0,0,0,0,0
785912494872305,0,0,0,0,0,0
1366322690164613,0,0,0,0,0,0
1130640330399518,0,0,0,0,0,0
925028224294064,0,0,0,0,0,0
783393338457554,0,0,0,0,0,0
926703674126519,0,0,0,0,0,0
772055202924701,0,0,0,0,0,0
804807359649485,0,0,0,0,0,0
801528913310663,0,0,0,0,0,0
825690424227845,0,0,0,0,0,0
820622301401324,0,0,0,0,0,0
1036447659818786,0,0,0,0,0,0
1107407786056106,0,0,0,0,0,0
865185280278359,0,0,0,0,0,0
1242424985887718,0,0,0,0,0,0
1004735569656662,0,0,0,0,0,0
1195634540566763,0,0,0,0,0,0
988756154587937,0,0,0,0,0,0
1220485994748284,0,0,0,0,0,0
924653634331523,0,0,0,0,0,0
1004624089667810,0,0,0,0,0,0
986512601478959,1,0,0,1,0,0
1235887496541467,0,0,0,0,0,0
1011924578937761,0,0,0,0,0,0
808482435948644,1,0,0,1,0,0
787366394726915,0,0,0,0,0,0
828702003926687,0,0,0,0,0,0
1370651543065061,0,0,0,0,0,0
864397877023766,0,0,0,0,0,0
884163988380488,0,0,0,0,0,0
775786019218286,1,0,0,1,0,0
763053550491533,0,0,0,0,0,0
850200291776858,0,0,0,0,0,0
1035115999951952,0,0,0,0,0,0
957088087754744,0,0,0,0,0,0
819617268168494,0,0,0,0,0,0
883635055100048,0,0,0,0,0,0
814028885393999,0,0,0,0,0,0
1125127064284178,0,0,0,0,0,0
839351429528411,0,0,0,0,0,0
791936000936621,0,0,0,0,0,0
990745194389033,0,0,0,0,0,0
927421340721419,0,0,0,0,0,0
1097322253731326,0,0,0,0,0,0
955476394582580,0,0,0,1,0,0
1182296251900592,0,0,0,0,0,0
756087264521495,0,0,0,0,0,0
761450307318524,0,0,0,0,0,0
871053339691553,0,0,0,0,0,0
1107407916056093,0,0,0,0,0,0
746172508846304,0,0,0,0,0,0
1018084764988409,0,0,0,0,0,0
827051517425069,0,0,0,0,0,0
775598002570421,0,0,0,0,0,0
886849454778608,0,0,0,0,0,0
923313921132161,0,0,0,0,0,0
1000862803377272,0,0,0,0,0,0
1120121234784761,0,0,0,0,0,0
993247897472096,0,0,0,0,0,0
836229829840571,0,0,0,0,0,0
863358647127689,0,0,0,0,0,0
1331497233647159,0,0,0,0,0,0
874111682719052,0,0,0,0,0,0
867353983394822,0,0,0,0,0,0
800281633435391,1,0,0,1,0,0
1155044471292437,0,0,0,0,0,0
770054313124790,0,0,0,0,0,0
1234013106728906,0,0,0,0,0,0
834586543338233,0,0,0,0,0,0
769459579850930,0,0,0,0,0,0
1002943486502537,0,0,0,0,0,0
1327921744004708,0,0,0,0,0,0
1377320069064875,0,0,0,0,0,0
1116293431834208,0,0,0,0,0,0
894266100703610,0,0,0,0,0,0
1010572005739685,0,0,0,0,0,0
1214116025385281,0,0,0,0,0,0
1056754521121433,0,0,0,0,0,0
835691036561117,0,0,0,0,0,0
978702838926602,0,0,0,0,0,0
871645469632340,0,0,0,0,0,0
806608932802661,0,0,0,0,0,0
897602533703300,0,0,0,0,0,0
795572720572949,0,0,0,0,0,0
1234082843388599,1,0,1,1,0,0
830727820390772,0,0,0,0,0,0
1204425249687692,0,0,0,0,0,0
709949835801905,0,0,0,0,0,0
904923889637831,0,0,0,0,0,0
1231814110282139,0,0,0,0,0,0
1008469035949982,0,0,0,0,0,0
765366976926857,0,0,0,0,0,0
1002146433248909,0,0,0,0,0,0
1100338420096376,0,0,0,0,0,0
527339417396282,1,0,0,1,0,0
1264016897061860,0,0,0,0,0,0
1186381641492053,0,0,0,0,0,0
795072683956286,0,0,0,0,0,0
1033379246792294,0,0,0,0,0,0
1081373525326199,0,0,0,0,0,0
957946414335578,0,0,0,0,0,0
923762287753991,0,0,0,0,0,0
2114567432139340,0,0,0,0,0,0
1130634907066727,0,0,0,0,0,0
776570082473213,0,0,0,0,0,0
1010022825794603,0,0,0,0,0,0
1000867720043447,0,0,0,0,0,0
1005135092950043,0,0,0,0,0,0
990744181055801,0,0,0,0,0,0
1086898111440407,0,0,0,0,0,0
955474387916114,0,0,0,0,0,0
1100705543392997,0,0,0,0,0,0
1100706606726224,0,0,0,0,0,0
976851979111688,0,0,0,0,0,0
814904328639788,0,0,0,0,0,0
1011237532339799,0,0,0,0,0,0
802119303251624,0,0,0,0,0,0
1153937964736421,0,0,0,0,0,0
830284460435108,0,0,0,0,0,0
768934796570075,0,0,0,0,0,0
1047783195351899,0,0,0,0,0,0
1236777223119161,0,0,0,0,0,0
703263029803919,1,0,0,1,0,0
1097332843730267,0,0,0,0,0,0
815524055244482,0,0,0,0,0,0
856133134516907,0,0,0,0,0,0
770071833123038,0,0,0,0,0,0
210615799806555,0,0,0,0,0,0
2190487894562848,0,0,0,0,0,0
1130649217065296,0,0,0,0,0,0
714358478694374,0,0,0,0,0,0
930579110405642,0,0,0,0,0,0
1086902728106612,0,0,0,0,0,0
1310495365747346,0,0,0,0,0,0
997663323697220,0,0,0,0,0,0
752241878239367,0,0,0,0,0,0
812613818868839,0,0,0,0,0,0
921282848001935,0,0,0,0,0,0
1108879979242220,0,0,0,0,0,0
1370645926398956,0,0,0,0,0,0
908146592648894,0,0,0,0,0,0
756202034510018,0,0,0,0,0,0
914550908675129,0,0,0,0,0,0
761926810604207,0,0,0,0,0,0
772053899591498,0,0,0,0,0,0
1036442473152638,0,0,0,0,0,0
1275884479208435,0,0,0,0,0,0
726364690827086,0,0,0,0,0,0
705643442899211,0,0,0,0,0,0
809751832488371,0,0,0,0,0,0
853836234746597,0,0,0,0,0,0
976707619126124,0,0,0,0,0,0
1021233888006830,0,0,0,0,0,0
909369965859890,0,0,0,0,0,0
1056757361121149,0,0,0,0,0,0
337944967009041,0,0,0,0,0,0
803436339786587,0,0,0,0,0,0
781167728680115,0,0,0,0,0,0
929628443834042,0,0,0,0,0,0
1079841635479388,0,0,0,0,0,0
726047604192128,1,0,0,1,0,0
1370651983065017,0,0,0,0,0,0
1000864123377140,0,0,0,0,0,0
826843524193574,0,0,0,0,0,0
750068235123398,0,0,0,0,0,0
947728872023999,0,0,0,0,0,0
1287994731330743,0,0,0,0,0,0
947732258690327,0,0,0,0,0,0
1047756772021208,0,0,0,0,0,0
1023034991160053,0,0,0,0,0,0
818764688253752,0,0,0,0,0,0
728895167240705,0,0,0,0,0,0
879934912136729,0,0,0,0,0,0
864959500300937,0,0,0,0,0,0
786447874818767,0,0,0,0,0,0
955481431248743,1,0,0,1,0,0
997460103717542,0,0,0,0,0,0
883366075126946,0,0,0,0,0,0
814361072027447,1,0,0,1,0,0
1195532670576950,0,0,0,0,0,0
923961617734058,1,0,0,1,0,0
1076740419122843,0,0,0,0,0,0
821439167986304,0,0,0,0,0,0
917525371711016,0,0,0,0,0,0
1222945851168965,0,0,0,0,0,0
786761254787429,0,0,0,0,0,0
993980370732182,0,0,0,0,0,0
985819164881636,0,0,0,0,0,0
1005133576283528,0,0,0,0,0,0
1097395597057325,0,0,0,0,0,0
814870125309875,1,0,0,1,0,0
746172252179663,0,0,0,0,0,0
855514431245444,0,0,0,0,0,0
811650858965135,0,0,0,0,0,0
744151832381705,0,0,0,0,0,0
737650489698506,1,0,0,1,0,0
797911283672426,0,0,0,0,0,0
795122277284660,0,0,0,0,0,0
937994172997469,0,0,0,0,0,0
788485877948300,0,0,0,0,0,0
994702813993271,0,0,0,0,0,0
1074059409390944,0,0,0,0,0,0
893077244155829,0,0,0,0,0,0
1289323057864577,0,0,0,0,0,0
986512231478996,0,0,0,0,0,0
815449588585262,0,0,0,0,0,0
823302754466612,0,0,0,0,0,0
737651416365080,1,0,0,1,0,0
864899516973602,0,0,0,0,0,0
1024909210972631,1,1,1,1,1,0
767861050010783,0,0,0,0,0,0
1011257352337817,0,0,0,0,0,0
855124971284390,0,0,0,0,0,0
797550367041851,0,0,0,0,0,0
300362110752076,0,0,0,0,0,0
1076767335786818,0,0,0,0,0,0
905384156258471,0,0,0,0,0,0
1073034806160071,0,0,0,0,0,0
976800912450128,0,0,0,0,0,0
843465032450384,0,0,0,0,0,0
926708957459324,0,0,0,0,0,0
1195636613899889,0,0,0,0,0,0
734960409967514,0,0,0,0,0,0
1115163281947223,0,0,0,0,0,0
895186053944948,0,0,0,0,0,0
895715457225341,0,0,0,0,0,0
858514514278769,0,0,0,0,0,0
839797652817122,0,0,0,0,0,0
1119085428221675,0,0,0,0,0,0
831815140282040,0,0,0,0,0,0
1097327013730850,0,0,0,0,0,0
947678225362397,0,0,0,0,0,0
1130588510404700,0,0,0,0,0,0
719248074872081,0,0,0,0,0,0
916098875186999,0,0,0,0,0,0
802598499870371,0,0,0,0,0,0
931207797009440,0,0,0,0,0,0
1017034041760148,0,0,0,0,0,0
836722759791278,0,0,0,0,0,0
1011247132338839,0,0,0,0,0,0
1072482426215309,0,0,0,0,0,0
922764444520442,0,0,0,0,0,0
857764637687090,0,0,0,0,0,0
890795174384036,0,0,0,0,0,0
797151437081744,0,0,0,0,0,0
1210061465790737,0,0,0,0,0,0
1061652620631623,0,0,0,0,0,0
865500026913551,0,0,0,0,0,0
681266612003561,0,0,0,0,0,0
867747833355437,0,0,0,0,0,0
1183701971760020,0,0,0,0,0,0
786898628107025,0,0,0,0,0,0
930140327116187,0,0,0,0,0,0
758863620910526,0,0,0,0,0,0
1153915201405364,0,0,0,0,0,0
923306367799583,0,0,0,0,0,0
806912236105664,0,0,0,0,0,0
857112701085617,0,0,0,0,0,0
997664987030387,0,0,0,1,0,0
1097331210397097,0,0,0,0,0,0
768487369948151,0,0,0,0,0,0
997665137030372,0,0,0,0,0,0
1207820152681535,0,0,0,0,0,0
696907710439451,0,0,0,0,0,0
1153913841405500,0,0,0,0,0,0
908149979315222,0,0,0,0,0,0
1033793016750917,0,0,0,0,0,0
806611066135781,0,0,0,0,0,0
863749690421918,0,0,0,0,0,0
930562010407352,0,0,0,0,0,0
816811008449120,0,0,0,0,0,0
858511284279092,0,0,0,0,0,0
981459145317638,0,0,0,0,0,0
851551864975034,0,0,0,0,0,0
896767040453516,0,0,0,0,0,0
927879874008899,0,0,0,0,0,0
558052984649976,0,0,0,0,0,0
850886678374886,0,0,0,0,0,0
1076758435787708,0,0,0,0,0,0
703262409803981,1,0,0,1,0,0
859008010896086,0,0,0,0,0,0
1123501844446700,0,0,0,0,0,0
756151937848361,0,0,0,0,0,0
913838325413054,0,0,0,0,0,0
1110922469037971,0,0,0,0,0,0
900532346743652,1,0,0,1,0,0
909367425860144,0,0,0,0,0,0
790238364439718,0,0,0,0,0,0
1005860792877473,0,0,0,0,0,0
866824330114454,0,0,0,0,0,0
814362965360591,0,0,0,0,0,0
875481359248751,0,0,0,0,0,0
926256274171259,0,0,0,0,0,0
797655680364653,0,0,0,0,0,0
821144774682410,0,0,0,0,0,0
758738187589736,0,0,0,0,0,0
847324755397745,0,0,0,0,0,0
756639961132892,0,0,0,0,0,0
1357656971031185,0,0,0,0,0,0
749981905132031,0,0,0,1,0,0
1225700610893489,0,0,0,0,0,0
854413434688877,0,0,0,0,0,0
845041075626113,0,0,0,0,0,0
1006369662826586,0,0,0,0,0,0
849648158498738,0,0,0,0,0,0
719952974801591,0,0,0,0,0,0
1010641729066046,0,0,0,0,0,0
767752390021649,0,0,0,0,0,0
1183705755092975,0,0,0,0,0,0
1074065746056977,0,0,0,0,0,0
1357642687699280,0,0,0,0,0,0
1043563235773895,0,0,1,0,0,0
808103919319829,0,0,0,0,0,0
892158284247725,0,0,0,0,0,0
1195636323899918,0,0,0,0,0,0
1006453846151501,0,0,0,0,0,0
753504768113078,0,0,0,0,0,0
781923321937889,0,0,0,0,0,0
985314978265388,0,0,0,0,0,0
947724885357731,0,0,0,0,0,0
1056429061153979,0,0,0,0,0,0
1183693648427519,0,0,0,0,0,0
792246464238908,0,0,0,0,0,0
801054296691458,0,0,0,0,0,0
1123504984446386,0,0,0,0,0,0
1097331033730448,0,0,0,0,0,0
813447428785478,0,0,0,0,0,0
926709830792570,0,0,0,0,0,0
758740867589468,0,0,0,0,0,0
809060665890821,0,0,0,0,0,0
886310464832507,0,0,0,0,0,0
515594278570796,0,0,0,1,0,0
794756547321233,0,0,0,0,0,0
1052109568252595,0,0,0,0,0,0
1172249559571928,0,0,0,0,0,0
781221795341375,0,0,0,0,0,0
980691678727718,0,0,0,0,0,0
853956281401259,0,0,0,0,0,0
724323931031162,0,0,0,0,0,0
996461180484101,0,0,0,0,0,0
1276728942457322,0,0,0,0,0,0
1370649983065217,0,0,0,0,0,0
1047773958686156,0,0,0,0,0,0
924363671027186,0,0,0,0,0,0
1234028796727337,0,0,0,0,0,0
997664557030430,0,0,0,0,0,0
955475667915986,0,0,0,0,0,0
811930388937182,0,0,0,0,0,0
866209946842559,0,0,0,0,0,0
1194182160712001,0,0,0,0,0,0
909365725860314,0,0,0,0,0,0
1031307696999449,0,0,0,0,0,0
923315257798694,0,0,0,0,0,0
1332788650184684,0,0,0,0,0,0
1242412315888985,0,0,0,0,0,0
1032560740207478,0,0,0,0,0,0
905009306295956,0,0,0,0,0,0
1130629423733942,0,0,0,0,0,0
686793994784156,0,0,0,1,0,0
